	PT1_shCtrl_exp_corr
AC022150.2	0.005864071613714966
SETSIP	-0.06297124585496483
PTOV1-AS1	0.0027172992109212356
PLA2G4C-AS1	0.08272670025411254
AL365356.1	-0.04778189527879224
PRR13P5	-0.02121801421993668
MAN1B1-DT	0.14934259749723214
AC005498.3	0.17254711255674388
ZNF888	0.02595878563532926
AC010618.3	-0.02444798641063192
AP001442.1	-0.029965858295345597
FAM156A	0.1279630815652443
ZNF725P	-0.01707096477100096
AC010328.1	-0.06561627711485328
EEF1A1P7	-0.002438136892212539
AC024075.1	-0.00023037349968938516
A1BG	0.02986368454924515
AC119396.2	0.03742768073826041
AP001160.4	0.05980399849460021
AC020908.3	0.02899837461212007
ZNF836	0.048306593884855545
TCP11X1	0.1583859260023402
MIMT1	0.13768164976045352
AC009955.4	-0.03755700698766209
ZNF358	-0.09048928841838907
LOC105372482	0.07015757458832322
PIGY-DT	-0.03858444804257081
ZNF826P	-0.03526035135495925
AC016629.1	-0.11433993647776196
KCNQ1OT1	0.13397262263319343
AC245884.10	-0.03821245736253969
AC003002.2	0.017108066109982976
AC005253.1	0.07517025031756613
AC005785.1	-0.04576350252815557
AC092070.2	0.12182278043546481
AC093503.2	-0.10962298129428111
AC003002.1	-0.08107752382026163
AC010422.3	0.20664828548256553
PSPN	0.13221457772399242
ZNF730	0.060024328730826575
AC010326.4	0.0027515255726214796
AC097467.3	-0.04775200837250432
AC026304.1	-0.17435974957350364
AC008763.3	0.1711426050260035
AC010422.5	0.05619971957088657
AC005261.3	-0.10927598619490193
AL121761.1	-0.005099107982323195
LINC01198	-0.060923138332370896
AC024075.2	-0.14230838543490412
AC020909.3	-0.044129141247573965
AC010978.1	0.01989720888025213
AC022150.4	0.10788939713602119
SMIM17	0.1002267759073946
ERVK-28	-0.030888534569148376
PRR19	-0.008109466477102143
AL356740.3	-0.14492012715823102
PLEKHA3P1	0.08406463206215051
AL136172.1	-0.08400726904702399
AC007193.3	0.07007702986117248
AC008758.6	0.018727131587262514
AC018755.3	0.013288538956904036
AC005523.1	0.10987628715223093
AL031282.2	-0.12086552249974843
AC010323.1	-0.07164123849722547
AC010319.5	0.0037148272621824424
AC005614.1	-0.005717449495406944
AC012313.3	-0.061226107069284365
NAPSA	0.00027938333519901326
TRMT112P6	-0.014519937912165238
AC011445.2	-0.16488431217949998
AC010503.3	-0.00628474901338308
ERVK9-11	0.05866823991775874
AC245884.8	0.04519956586865492
PRKD2	0.05538175941745012
AC120349.1	-0.05182033806221603
IQCN	-0.134482328523046
AC003005.1	-0.11476502910052801
AC008894.2	-0.21197953881799703
STAP2	-0.01902201393654996
AC008946.1	0.06674576303329308
LSP1P1	-0.03601217426697347
AC012313.6	-0.015063999211512311
AC010519.1	-0.14824395453419062
AC139769.2	-0.16051613168412904
AC011455.2	0.0435032335764793
AC005261.4	0.10014480179809093
AC008750.8	-0.05361740166591614
AC010328.3	0.009379281466641829
FLT3LG	-0.11077726536094082
AC006547.3	-0.054255466312272044
ANKRD24	-0.06485107131880842
SNRPGP15	-0.06629277504803148
AC093677.2	-0.25006286966772695
MTRNR2L2	0.3407911557149695
L34079.3	0.0667779391067429
AC011497.2	0.16899552307169338
AC022762.2	-0.040747234256954035
LYPLA2P2	-0.11330000273042216
RPL7P50	-0.007601025053575652
LINC01224	0.03768411763653389
ZSCAN16-AS1	-0.13092367503967164
AC006942.1	0.10471864779955552
AC010300.1	-0.10922535000867567
AC010422.7	-0.06258603197960023
AC026202.3	0.06381299788169117
CKS1BP3	0.037797109440780095
AC123912.3	0.011960743051440782
AL031985.2	0.01584001692871411
AC008750.4	0.028564473598682964
AC243960.2	0.10313366027930408
AC024075.3	-0.17798287049332495
AC018766.1	-0.1114084839715281
AC019171.1	0.11712547649643205
AL118506.1	-0.01811672153595016
AC090004.1	0.05599863665608718
AC010422.4	-0.07920685367290833
AL157392.5	-0.046377628362881784
AP001160.3	-0.07051875972435508
ZNF460-AS1	0.08023889386915661
AL589765.7	0.04361530717092278
AL450306.1	-0.02892469087662164
AC008555.2	0.11817940903825078
AC008763.1	-0.0897778391709515
AC008878.2	-0.08415096025038375
AP001350.1	0.10591052145054489
AL589765.6	-0.016667211539872565
AC011445.1	0.3147379522281622
AC137932.3	-0.03336664619305447
AC008878.4	0.04902900695307627
LSR	0.05647886528871386
AC010326.3	-0.023472341069966464
CARD8-AS1	-0.047582531162572786
AL356740.1	-0.034585992143147705
BICRA	-0.2557977326799478
AC002128.1	-0.07499801901914113
BORCS8-MEF2B	-0.08681172398662139
AC010531.6	-0.047077116090085885
BDH2P1	0.06115937135522849
AC023509.3	-0.01648066089464063
AC121493.1	0.07848277004790567
PCF11-AS1	-0.04627526937161098
AC078795.1	0.057815123306600935
AC068790.7	-0.05446075945921004
AC092720.2	-0.0813360983190699
AL390838.2	-0.039325716398859435
Z98884.2	-0.19256734049711632
AC018809.1	-0.13678516329289964
SNHG8	-0.14571521956578815
AL049840.6	0.1507487963901589
AL022067.1	-0.05288246911352274
AC018809.2	-0.12620296409548487
BMS1P7	0.009359303823262237
AL035427.1	-0.036237128870060045
AC012065.4	0.06108568189789749
AC232271.1	-0.011783269163425786
AC010969.2	-0.0875310192867616
PTMAP11	-0.036579699510373966
AC026691.1	0.06957206559587391
FAM226B	-0.17860945570794276
DSTNP2	-0.061551785930252026
CENPVL1	0.011182470495772309
AC068790.6	0.05067012915249175
AF131215.6	0.15705989838058682
AC024451.4	0.08731224272192782
AC027020.2	-0.035038988129044546
LOC101927837	-0.049811670089208226
AC135178.6	0.1544590724600259
AC068790.2	0.10439357879236273
AL020997.2	0.015649909080931966
AL606834.2	-0.009725697044089812
AC091057.1	0.109126782892171
AL359881.3	0.06442693930742177
AC127502.2	-0.03523783493312043
AC010531.7	-0.043384100794392075
AL049840.5	0.08433136563129198
AC146944.3	0.014257041898914885
MIRLET7A1HG	-0.01975639298907308
AC007687.1	0.0
AL021878.2	-0.06448965850130339
AL049840.4	0.08433136563129198
AC068790.5	0.08611458665399925
AL391001.1	-0.02517642969193394
AL356488.2	0.13737294892652768
AC125494.3	-0.03738899636850697
AC110769.2	0.014943694534325248
AC022382.1	0.11020567051545356
AC025165.5	-0.05517476920922809
AL136164.2	0.0466186170213178
ZNF658B	0.09654931699705446
AC078795.2	-0.007109275747741643
NCBP2AS2	-0.13572552576380725
AC004542.2	-0.1466811199039072
AC078802.1	0.1423204923296496
AC112491.1	-0.02485704614063531
AP002840.2	0.17390718277450465
AC097376.2	0.04301730693812253
AC078795.3	-0.03515997710124211
AL359881.1	0.03894114578165787
AC104109.2	-0.03045775908904459
AC068620.1	0.11771481348262883
AC006064.4	-0.14273160007446692
AL606834.1	0.05323320030145325
AC004542.1	-0.12097697551697933
TSNAX-DISC1	-0.118338153156758
AL359881.2	0.03492942926318064
AC090181.2	-0.11296237565332276
AC087203.3	-0.08897714896521187
AC068790.3	-0.1401978403379969
BBIP1P1	0.02316810249578925
RASL10B	-0.00911901088619331
AC022400.7	-0.0794380842537637
AL390955.2	0.0732655479418503
AC079880.2	0.06387730862377494
AL023806.2	0.03944130430574221
AC104692.2	-0.31164002261711343
BRWD1-AS2	0.05142581614179074
AC004130.2	0.04941822883877432
AL117336.2	-0.15198513251468895
XIAPP1	0.10001578354920809
AC004805.3	0.09239818295369374
FXYD3	0.1171425947885389
AL355297.3	-0.11568072037349572
MTCO3P22	0.1491600279258463
AC104785.1	-0.08743241452388774
MTCO2P22	0.18062298913596092
AC046185.2	0.0520210725198438
AL096840.2	-0.0304812502223471
MTATP6P2	0.27338169851538835
AC104771.1	0.013192214634263087
TAF15	-0.03176214133701241
AC006254.3	0.025410018676232354
AC004840.2	0.028160183605192735
AC087763.2	-0.06630762553620106
AC092447.9	-0.008069207007894269
AP002906.1	-0.01293732258794621
AL050403.2	-0.04925509332137033
AC015849.7	0.06462195924814813
AC010680.2	-0.09931282795101955
YTHDF3-AS1	-0.1398129794279213
PRR13P3	-0.011007411532741868
AC005034.5	-0.08859172075166175
RPAP2P1	0.09316498454609579
AL355877.1	0.027290222661518773
PPIAP75	-0.0813466265814019
AC015849.4	0.06323962455793733
URGCP-MRPS24	-0.09812788198201933
AC008555.4	0.12567110748471402
AC087072.1	-0.08484955316452324
AC138894.3	-0.1060087723547458
AC079880.3	0.10506805094849093
AP000811.1	0.04504457601508663
AL122127.1	0.02722765713896436
SMAGP	0.058295328484525545
AC135506.1	-0.08489262199547161
AC025449.1	-0.1457564990415436
AL158163.1	-0.10659066931716658
AC233280.2	-0.007415966311942468
AC011468.4	-0.07260873841009355
SMC2-AS1	-0.024105557959021206
SELENOTP2	0.04298310228579477
PEBP1P2	-0.05842195955557029
AC015849.3	0.15209248534578065
AL023806.1	0.0320886671506755
LIX1L	0.04120677416034975
MICOS10P2	0.018150217406440003
AL355353.2	-0.199291768347671
HNRNPA1P67	-0.2040683486760352
Z99916.2	0.08381627293464287
Z83843.1	0.0663049996469303
AP000753.3	0.08796835113783778
AL161729.1	-0.1107631588525627
AC242498.1	0.01897747864994453
AP000907.3	0.04085705148545258
MIR4453HG	-0.140005629286171
AC007029.2	-0.07833504016470647
PDLIM1P1	-0.07314812072315258
CAHM	-0.008198451022026605
TLCD4-RWDD3	0.16864289008632147
AC010680.3	-0.026541024886367774
AC005034.6	0.027547590324621816
MTND6P22	0.046683076294592465
PRMT1P1	-0.053140282116184004
MTND4P35	0.06181040071366761
AL133338.2	0.0021118480073992365
AL589674.1	0.06379870168081951
ZNF30-AS1	0.10270082587216046
AC069236.1	0.009279488212906174
AC013731.1	-0.13594793090783985
AP001330.3	-0.10423572221921226
AC136601.2	-0.28709027415965216
AC112191.3	-0.16456140521794438
AC005070.2	-0.012736566167001636
TSIX	-0.16637937232288075
PFN1P2	-0.004308328773748372
HSPE1-MOB4	0.13889307417348568
AL049779.3	-0.19778064498556913
AC010900.2	-0.20611447321975976
HMGN3-AS1	0.05937272952019047
AP001554.1	-0.1265481375957853
LAPTM4BP2	-0.27482767866552676
AC007621.1	0.06731794222790291
MTCO1P22	0.3272207645160756
AC145285.5	-0.14875901769131866
AL512631.2	-0.06339102547149034
AL357137.1	-0.07387689284007949
MTRNR2L11	0.2613796279712407
AC010326.5	0.04073683071518999
AC007938.2	-0.07063891369145332
HSPE1P7	0.05395098310293304
AC111186.2	-0.128621366811999
CR382285.1	0.07792986543793112
APOOP1	-0.21130751666411152
AL353622.1	0.06517786973418528
HINT1P2	-0.0800229138612913
YTHDF2P1	0.05461998345964487
AC016355.1	-0.216817489185689
AC079610.1	-0.19191324308416516
AP004372.1	-0.005715753316617719
AC005034.4	0.13716084153279884
TMEM261P1	0.08603160092673014
BOLA2P2	-0.06355183672262717
HNRNPA3P9	-0.010348895103832068
MTRNR2L6	0.1537165414626888
AC007938.3	-0.016874965377527515
AC112220.2	-0.04598674795873424
AC097359.2	-0.0010275388647413206
AC113139.1	0.06968193061490535
LOC101928120	-0.0036739890930165245
NDUFB8P2	-0.17016637988744351
AL392112.1	-0.1279937421403794
AL356157.2	0.03620828270261155
MAGOH3P	-0.049816465282087906
AL138963.3	-0.11342652511671597
FBXW7-AS1	-0.04039630448607381
MTND4LP5	0.19302150852498076
HMGB1P51	-0.05387089661450433
IMMP1LP1	-0.054650370209711766
AL450336.1	-0.0873543223857688
AC026412.3	0.12277131689465157
PPIAP52	-0.07723143379505937
POC1B-AS1	0.16126140124298097
AC016831.4	-0.02777755098690844
AL391987.2	-0.0932335009076798
AL356218.1	0.13235577525415987
AL158801.4	0.011676816763863894
AL132639.2	0.10926043341920257
AC062037.2	0.06766962657258166
AL160281.1	0.01734571392535588
AC010680.4	0.0016284057251599632
BNIP3P10	-0.07753286670822902
ATP1B3P1	-0.009059457499337115
AC091769.2	-0.04492947456165262
ATP2B1-AS1	0.07760404898816631
AL158032.2	-0.08482834171672868
ARF4P1	0.08821284672740462
BNIP3P17	-0.0026351094942207117
AC015849.6	-0.1526521537428032
AC123912.5	0.0166038162943958
AL359504.2	0.035036628661232694
AC019257.2	-0.10911636957838149
AC011921.3	0.05087446644349811
AC010998.2	0.015030314277031777
SRGAP2D	-0.024358235638851113
YPEL5P2	-0.04012100726604008
AC016773.2	0.0561035029736618
AL445228.3	0.031386722114357724
AP000654.2	0.12203689951978111
AC073657.2	-0.023633254874056573
AC099791.2	-0.035128536957370615
AC007619.2	0.04148858164102215
AC020891.4	-0.05450355541527103
RPL23AP88	-0.07711749368252976
AC018647.2	-0.10123165477920071
AL136141.1	-0.011985648294650444
AL096855.2	0.05760582754395112
AC139700.1	0.03066893770998933
TMCC1-AS1	-0.022135142528767537
AC018638.7	0.0050076619610078645
AL512343.1	-0.16405148599984837
AL353622.2	-0.0205056931204414
AC106881.1	0.06342167578664702
AC108010.1	0.0555540527653622
AL390208.1	0.06509554720976844
Z97832.2	-0.17523716854198473
AC087752.4	0.07914087433454914
AC012557.2	-0.10352743977071652
AL135925.1	0.008776528703053267
ASDURF	0.17992784893778044
AC009812.1	-0.05203950568659138
LINC02637	-0.022556619051896237
AC124045.1	-0.002035507156449954
CD24	0.18854769730276258
AC007040.2	0.05070621422984221
AC107952.2	0.1396104978623399
LINC01023	0.05767291814495146
AC067838.1	0.014694037887131247
AC116609.3	0.047215913210781925
AL024507.3	-0.10734086978825878
AC008608.2	0.013014052045755571
HMGN2P28	-0.20033236603542362
AL355385.1	0.08523934774335852
AL021368.2	-0.017158626958211222
AL008729.1	-0.007325489357031984
POU5F2	0.006639370570251846
AC080013.6	-0.053447536027410786
ARF4-AS1	-0.09133375316063759
AC012640.6	-0.02157636920528932
AC007390.2	-0.14411133130504944
CPB2-AS1	-0.029099803927123635
AC010501.2	-0.11032471729747433
AL139274.2	-0.05982237914033588
NFYC-AS1	0.09750502666467817
PPIAP55	-0.15300027074077557
AC022001.3	-0.012561198994386376
AP002907.1	-0.04011263423216871
AL161716.1	0.16861994945454417
AL662844.4	-0.013519606043743098
AL137127.1	0.021478937831582695
AL132656.3	-0.15072928673125147
AL008729.2	0.009643196377383636
AC026801.2	-0.0029362553862953777
SNORA51	-0.07928143283477898
OBI1-AS1	-0.11305360154768476
AL031963.3	-0.06589987845225562
FGF14-AS2	-0.026956772727732555
AC012213.4	-0.11185474568443875
AL451165.2	0.04777081773374422
AC103810.9	0.15250162950022672
AL603756.1	-0.08988903094694886
AC036214.2	-0.06996505448674652
RNU6-89P	0.009563613392510693
SNORD14A	0.037550749852078624
RNU6-86P	0.07379711239756793
AL138831.2	0.0318136627862809
AC004908.1	0.06912741950924157
AC044849.1	-0.13275879682350258
AC008494.3	0.05716434437513499
AL020996.3	-0.05483032070016819
RNU6-6P	0.06078720034286511
AC005072.1	0.05136752403669206
AL024498.1	0.0023187228535406067
AC034236.2	-0.05388846999735503
AC005618.1	0.05858682875405439
AC002044.1	0.04136991533077948
RDM1P4	-0.08901579491423714
U91328.1	0.1104489998147464
AC242426.2	-0.11783639444401312
SNORA28	-0.07310796761751559
AL138724.2	-0.037946069705827645
AL139423.1	0.027041831325796052
LOC105374758	0.1413547735330937
NBPF14	0.07723927260357172
LINC00240	-0.019103305390595283
RN7SL840P	-0.1880486415629006
ANKRD34A	0.031979825877550674
BX284668.6	0.06619714456693848
AC012488.2	0.05034594914833428
AL355312.3	-0.030533733095123024
AL137003.1	-0.010093034916409392
AC079610.2	0.0528114327336192
AC100814.2	0.006405298127019317
AL451050.2	-0.012118767580510465
AC025181.2	0.026711172829806933
AC099522.2	-0.06219845962785684
FO704657.1	-0.051946430239311905
AL031775.1	-0.01833068971845452
NUDT3	0.0665479290918791
AC009686.2	0.10354168641709698
AC080013.5	-0.10218225211087228
AC087623.2	-0.16383705780282118
AC139792.1	0.021561292559284642
AC024060.2	-0.12257114067299099
AC093297.2	0.04700907191997871
AF106564.1	0.015022841052701229
MIR1302-2	-0.07899184938088981
AC012557.1	0.13669335177331302
AL021368.3	-0.19991469214812974
AL118558.4	-0.07217393049095915
AC011374.2	0.09779805772295162
AL109811.2	0.1258961740883861
LINC01607	-0.00796364921313204
AC104794.5	-0.048783634640939426
AC013400.1	-0.09480750546562408
RNU7-10P	0.09630602902152627
AC135507.1	0.015233815476465695
AC244517.2	0.06815356902654787
AL691432.2	-0.09716582497973861
AC073195.2	-0.020651267076668003
AC137630.3	-0.10775132638662159
FGF14-IT1	-0.02588712411349956
AL445222.2	0.1072878962081976
AC096887.1	0.0661260442511036
AC008897.3	-0.1268142255641385
AL391244.2	0.03396880353561123
SNORD58B	0.10172026632372735
AC026979.2	-0.14141309528147622
IER3-AS1	0.12938923057515206
AC103810.7	-0.027283013367412637
AC008035.1	0.019114087833006627
H2AC19	-0.17144903361675215
MIR4787	0.15546549620702368
AC138696.2	-0.09090085972230161
LOC105378083	-0.05465600684693218
AC021321.1	-0.03308030412159379
AC013472.2	0.03261141245363319
AL118558.3	-0.33036628691905956
U47924.2	-0.2771977346934503
AL080317.2	-0.0014297984744061404
AL356512.1	0.04028635611207379
AL365330.1	-0.16979210092273073
AL662797.2	-0.047306505743901536
AC015802.5	-0.06678046917834105
AC233992.3	-0.14541704752918946
AC073657.1	-0.16214714594202456
AC104187.1	-0.03470425217072423
AC105339.2	-0.06638059393192812
AL357078.2	0.03509852928200175
AC107219.1	0.04374397316133329
AC021242.3	-0.0006471943633903437
AL357054.2	-0.13345474573898058
AC091965.1	0.036698120443487255
AL354872.2	-0.06748329589508252
AC010240.4	0.04974537348814427
AC091965.4	0.006979694409508129
AL031432.3	0.012246252082570235
AL008726.1	-0.0480419553375839
AC120053.1	0.08672769218170845
AP003392.5	-0.06193043207453872
AL136162.1	0.006950890469456485
AL451064.1	0.0006655288636395372
AC104113.1	-0.17639833620728126
RNU6-94P	-0.0316820702115681
C20orf144	-0.1645290833901615
AL024508.1	-0.13693726924816924
AL645608.6	-0.019972261927329038
RNU6-91P	-0.09475497643985563
GTF2H5	-0.035487253265164574
RN7SL832P	-0.11515684827531888
AC012467.2	-0.046572620741436324
AL136304.1	-0.049814915266612206
AC004233.2	-0.10931122023834287
AC005014.2	0.01712055656548763
AC103810.6	-0.07537352121507779
AP003392.4	0.013471685919844803
AL513477.2	-0.07689722419326861
AC034229.4	0.033721699305884055
AC139887.4	0.042145897821552654
AC021097.1	-0.05104732653136257
AL021396.1	-0.037158020854638124
AC016027.1	0.05200352381460753
AC064836.3	-0.08206549128017566
BX649632.1	0.06409053709465365
LOC105375519	0.08215340542906718
AC012510.1	-0.06823689753391116
AL355512.1	0.08480187274794171
AC006333.1	-0.05393506184849317
AL391121.1	-0.1219136841317011
AC005070.3	-0.043676542005660714
AC027644.3	0.04799459835263572
AL139220.2	-0.056794126419147696
AL021707.7	0.10144692836859445
CDC37L1-DT	-0.034363696724483285
AC092953.2	0.03056446344086421
AC083798.2	-0.005668598224590298
AL022328.2	0.060208425459360934
MIR29B2CHG	-0.030320870284150005
AL022328.4	0.12278805384872157
AC067747.1	-0.015310498263140489
AC106052.1	0.05815492727938176
AC017083.1	-0.25137659680421615
AC007038.1	-0.024123283079933673
AC015982.2	-0.12642968703812021
AL358472.3	0.12178718700375273
LINC02018	0.052125070951571074
AC073529.1	-0.14676037192374317
AL137796.1	-0.06909404402231084
AL358472.2	-0.026515168734195058
BX649601.1	-0.07293579081423701
AC083880.1	-0.02990864775694913
AL596094.1	-0.05491342211199355
AC007663.4	0.019317362033760346
AC097532.2	-0.11171690455682855
BX537318.1	-0.1009201535725913
AC018648.1	0.007724274055958008
PAXIP1-AS1	-0.11703453260032234
U62317.2	0.027776725516365453
AC097376.3	-0.0383868306215869
AF230666.1	0.1134351896559773
AP000692.2	-0.042295737682234026
AP001412.1	0.06998090583203305
AC058791.1	0.07679493070620833
AC211433.2	-0.13806666484000615
AC004854.2	-0.10930183127221618
AC090114.2	0.02548946394981971
AL121658.1	-0.026998867971182276
AL449106.1	0.10831567619673287
AC021851.1	-0.09200321447753544
AL138762.2	-0.005857425998811204
AL356488.3	-0.1224305418561112
CNNM3-DT	0.022063216472789537
AC004832.5	-0.022241521800995052
AC013468.1	0.016146399868278455
AC103591.3	-0.23348976824599427
AC078846.1	0.020052941959324968
AL139393.3	0.035777570142539926
AC135803.1	0.11461015189798913
GTF2IP20	-0.00916707472600876
AC004982.1	0.06127556682253116
AL592148.3	0.12900972139256836
AP001437.1	-0.02812192828303211
SAP30-DT	-0.20417919380762575
AC211476.4	0.06919981241381563
AC004982.2	0.03870706277975728
AF129075.3	-0.022523228614211837
AC000068.2	0.09787344927899595
AC090425.3	0.0877719119943308
AC083862.2	-0.08107041014204648
AC067750.1	0.12518161478743534
AC016745.2	0.0442614209676282
AL121652.1	0.11771981393954901
AC007308.1	0.1981237302840923
AC007881.3	-0.07330203397749377
AC093458.1	0.11222429455894078
PACERR	0.13033560644817746
AL133245.1	-0.03803103083135496
AC007250.1	-0.016603352491827074
AC004832.4	-0.042032103485111626
C20orf203	-0.05670923878840324
AC093635.1	-0.02894157696257277
AL096803.4	0.08809355677875173
LINC00653	-0.06121994196124321
AC004908.2	0.0008047802936960348
AL354694.1	-0.1393638612298107
ADIRF-AS1	-0.09867401352817816
AL360270.3	-0.13064924501517874
AL122035.2	-0.010168015746991315
AC092171.4	-0.0170476389770145
AC093726.2	0.057364034292634834
AC018645.3	0.02143153085245243
AL022322.1	0.12164824541788984
AC107464.3	0.055177595772924595
AC108673.3	0.19414747082029718
AC084036.1	0.04189327736488794
AC099568.2	-0.014839019099553203
AL021707.6	-0.09568265684760603
AC098479.1	-0.05181079048373507
AC024243.1	0.12774204323399455
AL133215.2	0.2239407646057827
AC104506.1	0.04524175001765949
AC073869.3	0.003365183120325151
AC007032.1	-0.06179613471397696
AL359091.3	-0.033028936264086386
AL031666.3	0.10715338094402974
AC012306.2	0.022266651390517818
AC093788.1	0.1186659114291666
AC069544.1	-0.03881495157772891
AC010864.1	-0.0030227943884804276
INTS4P2	-0.10588367459420817
AL512343.2	-0.12801570132070855
AP000864.2	-0.04287513007359402
Z82243.1	0.141542883372046
JMJD1C-AS1	0.15343950993827424
GTF2IP13	0.014068485466395006
AC126283.1	-0.024312388076921695
AC092681.3	0.24990148198416
AC137630.4	0.048443862552852233
AL008721.2	0.07037174484416364
ATP6V1FNB	0.19723953589293436
AL592494.2	-0.06556724707700959
AP000350.6	0.1439067681717081
AC092535.5	0.08959105364773545
AC124016.2	-0.0632194561446844
AC096992.2	-0.0783569280598854
ATRNL1	0.02682294693680733
Z94721.2	0.054341667671471416
AC073352.1	0.017300563226622368
AC009570.1	-0.024294407935256942
AL391834.1	-0.027706443647713772
AL008582.1	0.04691443130993937
AC009133.6	0.03456820019200528
AC007663.3	0.03186107334671268
AP000547.2	0.14721691097066691
AC128687.2	-0.040305059861544444
AL596325.2	0.09851056399117208
AC007684.2	0.04039697612357205
AC074044.1	-0.11888517846132757
ZBTB11-AS1	-0.01022894605467104
PCDHB16	0.05093878052673135
AL121929.3	-0.26306803287961633
AP001033.4	0.08240400529391206
AC005776.2	-0.010544264983606643
AC016252.1	0.0
NBPF26	0.09076898959745378
AC008738.7	0.23362652516364102
AL157392.4	0.037585697452662055
AC006480.3	-0.031900337826406215
AC008124.1	-0.07293120859926792
AP000350.5	-0.01790672376195244
AC019129.2	0.06382007653754025
AL353801.3	-0.013563985883628131
AL355488.1	-0.15986419307758426
AP000240.1	-0.0596305932888702
AP005329.3	-0.009642452846850813
AP000254.2	-0.018226936077044294
AC096733.3	-0.13563759047094
AC017083.2	-0.13539810152307366
DGCR11	0.09476393756870374
AC144652.1	-0.03111598929926363
AC009237.14	0.05712276113190343
AL391834.2	0.008404394549094068
AC107294.2	-0.11686097889068257
AC090425.2	0.07565466752475437
AC012360.3	0.05331911441490974
MESTIT1	-0.14300590650988645
AL355816.2	0.04823975444669214
AC124016.3	-0.03512095211597389
AL159169.2	0.0
AC005229.4	-0.11167665434345132
AP005131.7	0.03784974336788574
AC245297.2	-0.06184566766861661
AC005696.2	0.03572994014636875
LINC02035	0.029575776362728196
AP000553.2	-0.07053231856624233
AL512598.1	0.025472724355133945
Z73429.1	0.05009610467607478
LINC02604	-0.022124593082659714
AP000894.4	-0.16644964399077156
AC008264.2	-0.023782700364799993
TBC1D8-AS1	-0.05167287256991178
AL355472.3	-0.007616400660668184
AL671710.1	0.09147547784992861
AC004908.3	-0.04977280758207525
AC009237.15	-0.05553869235754907
AC096586.2	-0.14635341324142706
AC009309.2	0.008077016228449765
AL359198.1	-0.13668773796291894
AC004839.2	-0.09089791140446848
AL353708.3	0.022005300000395283
AC002470.1	-0.1590867478903786
AL133551.1	0.030134550997284855
AL354811.1	-0.16215708564943887
RCC1L	-0.15437380100175707
AL133243.2	0.22720480289754907
MIR6748	-0.04895257190447847
PSMB3	-0.22717825377549555
AC008073.3	-0.03561137736474591
DHRS11	-0.028390753977844928
AC117415.2	-0.14400714440235646
AC004386.4	0.174237286743945
FP671120.4	0.0018095483251358707
AC015813.4	0.07693229179498032
AL136295.6	0.0364102111896755
AL161772.1	-0.05148670543316244
F8A1	-0.040413314665665
AL137000.1	0.05773645679520729
AC105429.2	0.03631598265863997
PCDHGA8	-0.04741875879900083
PCDHGA6	0.0028834399472513405
TYW1B	-0.03187530444791589
FAM27B	-0.01420835730929405
AC026367.2	-0.08071288753487608
AC004542.5	0.18958432019542387
GOLGA6L10	0.09730325358412666
AC006449.5	-0.07802240938303116
U2AF1L5	-0.15855786348403944
RN7SL3	-0.22620869371831703
U47924.3	0.012707950561052261
AC004528.2	-0.009859032868075197
ZNF282	-0.008695615577590951
AP004609.5	-0.1329660903576563
MCM8	-0.020533497686590775
AC245060.5	0.1414399254067481
AATF	-0.07189786083438429
AC007244.1	0.014176505837701118
FRG1HP	0.0014289383639972749
AC245041.2	0.0
AC135050.6	0.024128156758872227
TADA2A	-0.08884964214940674
AL121772.3	-0.002378749539694456
NEFL	0.11348200128713157
AC022137.3	0.06364589042321778
AC135279.4	-0.19534893722635369
PI4KAP1	-0.02343247083047183
AL049766.1	0.022327918723373023
RNVU1-28	-0.026882382837082473
AL121832.2	-0.07901880790899027
LOC102724951	0.04844194491853478
MYO19	0.007896077304533587
MYO5BP1	-0.020813036168254116
AC012354.5	-0.01489580900220897
LOC102724219	0.10787557636167706
BEND3P3	-0.1114040868382503
MIR6790	0.0
AL928646.1	0.0378254334394619
AC004812.2	-0.0059232358162829265
VWA8-AS1	-0.11132021083639236
TRAC	-0.11705281447815268
AL031591.1	0.01325977263407953
AC108065.1	0.06371383844112104
AC079174.2	-0.04231489850830828
LENG9	-0.1406525897529197
AC233968.1	0.09855533459710596
GGNBP2	-0.10585194818256684
AC005045.2	0.17465424431856602
TBC1D3B	-0.06930173860647006
GOLGA6L17P	0.08933902759229984
SYTL3	0.15798491509669949
AP000769.3	-0.0213185255296403
AL669942.1	0.05221179399184882
AL591516.1	-0.05432121596643335
AL357500.2	-0.06110593761522372
ANKRD20A3P	0.05462090383783613
MIR8076	0.026986816404653276
AC010331.1	0.007356613850464046
AC005962.1	0.13024969785719517
RNA5-8SN5	0.009014615254397866
AL031673.1	0.11753391808871377
ZNF2	-0.1603832616683184
SAP25	0.0797182022327365
MIR6820	-0.09540259600543194
DACH1	-0.0441618483568917
NATD1	-0.16596354260930157
AC025031.3	0.0788731750997184
AC011043.3	0.22933414579832792
NUDT18	-0.03282129260787851
WHAMMP3	-0.07952459681398374
AL669914.4	0.15255735456798258
ORAI1	-0.0807514718510114
AC004241.3	-0.010850915078756676
AL139385.1	-0.0616082145813488
AC006157.1	0.14172025273277064
AC245297.4	-0.021822228943839193
GTF2IP1	0.16586183855093703
CWC25	-0.11018582000703586
CNTNAP4	0.015595674225155043
AC091271.1	-0.2786959130520205
SYNRG	0.08543353136420123
AC120114.2	-0.08098272988067366
H4C12	-0.06870074021041048
